id,url,primaryTitle,type,description,primaryImage,contentRating,startYear,endYear,releaseDate,budget,grossWorldwide,isAdult,runtimeMinutes,averageRating,numVotes
tt0015864,https://www.imdb.com/title/tt0015864/,The Gold Rush,movie,"A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall.",https://m.media-amazon.com/images/M/MV5BNGU1NjYzYTAtZmY0YS00NWIzLTkzNzUtYzc2ZTIyOTIxZjVhXkEyXkFqcGc@._V1_.jpg,Approved,1925,,1925-08-16,923000,31490,false,95,8.1,122925
tt3011894,https://www.imdb.com/title/tt3011894/,Wild Tales,movie,Six short stories that explore the extremities of human behavior involving people in distress.,https://m.media-amazon.com/images/M/MV5BNzAzMjA1ODAxOV5BMl5BanBnXkFtZTgwODg4NTQzNDE@._V1_.jpg,R,2014,,2014-08-21,3300000,31478893,false,122,8.1,226525
tt0892769,https://www.imdb.com/title/tt0892769/,How to Train Your Dragon,movie,"A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.",https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_.jpg,PG,2010,,2010-03-26,165000000,494879860,false,98,8.1,836514
tt0015324,https://www.imdb.com/title/tt0015324/,Sherlock Jr.,movie,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",https://m.media-amazon.com/images/M/MV5BMjQzM2E2NjYtYmRjMC00ZmVlLTljZTgtNmQ5MGZlNDYyZTc5XkEyXkFqcGc@._V1_.jpg,Passed,1924,,1924-05-11,0,399,false,45,8.2,61028
tt0073195,https://www.imdb.com/title/tt0073195/,Jaws,movie,"When a massive killer shark unleashes chaos on a beach community off Long Island, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down.",https://m.media-amazon.com/images/M/MV5BYjViNDQzNmUtYzkxZi00NTk5LTljMmItYjJlZmZkODIxNjU1XkEyXkFqcGc@._V1_.jpg,PG,1975,,1975-06-20,7000000,477220580,false,124,8.1,689491
tt0978762,https://www.imdb.com/title/tt0978762/,Mary and Max,movie,"In 1976 Melbourne, a lonely 8-year-old girl strikes up a correspondence with an unlikely pen pal: a severely obese 44-year-old New Yorker with Asperger's syndrome.",https://m.media-amazon.com/images/M/MV5BNzY2Mjc4NjMtNGY4Mi00NzM5LTk3ZTQtN2VkNzVkMzRmM2Y2XkEyXkFqcGc@._V1_.jpg,Not Rated,2009,,2009-04-09,8240000,1740791,false,92,8.1,194828
tt0077416,https://www.imdb.com/title/tt0077416/,The Deer Hunter,movie,An in-depth examination of the ways in which the Vietnam War impacts and disrupts the lives of several friends in a small steel mill town in Pennsylvania.,https://m.media-amazon.com/images/M/MV5BZGI4YmVhMzMtMWExMS00MGZiLTg2MmItM2I2MWZjODAyM2U5XkEyXkFqcGc@._V1_.jpg,R,1978,,1979-02-23,15000000,49080126,false,183,8.1,373494
tt0017925,https://www.imdb.com/title/tt0017925/,The General,movie,"After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through enemy lines.",https://m.media-amazon.com/images/M/MV5BMTVhM2Y1MDUtMDkxYi00Y2UxLWI2MTMtZjMzYTY4ODM4MGIzXkEyXkFqcGc@._V1_.jpg,Passed,1926,,1927-01-02,750000,612,false,78,8.1,101904
tt1950186,https://www.imdb.com/title/tt1950186/,Ford v Ferrari,movie,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,https://m.media-amazon.com/images/M/MV5BOTBjNTEyNjYtYjdkNi00YzE5LTljYzUtZjVlYmYwZmJmZWYxXkEyXkFqcGc@._V1_.jpg,PG-13,2019,,2019-11-15,97600000,225508210,false,152,8.1,515615
tt0046268,https://www.imdb.com/title/tt0046268/,The Wages of Fear,movie,"In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.",https://m.media-amazon.com/images/M/MV5BMDdhOGMwODQtZGM2MS00NGQxLWEyZDMtOTkzMjFjYjI3ZmM2XkEyXkFqcGc@._V1_.jpg,Not Rated,1953,,1955-02-16,0,1098,false,156,8.1,69703
tt0047296,https://www.imdb.com/title/tt0047296/,On the Waterfront,movie,"An ex-prize fighter turned New Jersey longshoreman struggles to stand up to his corrupt union bosses, including his older brother, as he starts to connect with the grieving sister of one of the syndicate's victims.",https://m.media-amazon.com/images/M/MV5BZDJlYTM1ZGYtZTM4YS00MzFhLThiZjktYzQ0ZjAzMGYwZTU3XkEyXkFqcGc@._V1_.jpg,Approved,1954,,1954-06-22,910000,3768,false,108,8.1,171066
tt0031679,https://www.imdb.com/title/tt0031679/,Mr. Smith Goes to Washington,movie,"A naive youth leader is appointed to fill a vacancy in the U.S. Senate. His idealistic plans promptly collide with corruption at home and subterfuge from his hero in Washington, but he tries to forge ahead despite attacks on his character.",https://m.media-amazon.com/images/M/MV5BMDU4ZjNmMjEtMjcxYi00NDAxLWFlMjQtNWIyNjg5NWUzNTdjXkEyXkFqcGc@._V1_.jpg,Approved,1939,,1939-10-19,1900000,146123,false,129,8.1,125190
tt0050986,https://www.imdb.com/title/tt0050986/,Wild Strawberries,movie,"After living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence.",https://m.media-amazon.com/images/M/MV5BZWQ5MDllM2EtZWRmNS00MmZiLWI4ZWQtMjRiY2Q5MTAxODY4XkEyXkFqcGc@._V1_.jpg,Not Rated,1957,,1959-06-22,0,81070,false,92,8.1,119514
tt3315342,https://www.imdb.com/title/tt3315342/,Logan,movie,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",https://m.media-amazon.com/images/M/MV5BM2JjODdkMGMtNmY2YS00OGM2LThiY2YtZGYyNzE4Nzc2ODA0XkEyXkFqcGc@._V1_.jpg,R,2017,,2017-03-03,97000000,619180476,false,137,8.1,882697
tt0041959,https://www.imdb.com/title/tt0041959/,The Third Man,movie,"Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.",https://m.media-amazon.com/images/M/MV5BNTAwZjAwZDUtNDc1Yi00OGY3LTgzMjktYjIyMjQzOWE3MmVhXkEyXkFqcGc@._V1_.jpg,Approved,1949,,1950-02-01,0,1406393,false,104,8.1,188673
tt0075148,https://www.imdb.com/title/tt0075148/,Rocky,movie,A small-time Philadelphia boxer gets a supremely rare chance to fight the world heavyweight champion in a bout in which he strives to go the distance for his self-respect.,https://m.media-amazon.com/images/M/MV5BZDEyY2M2MGMtYjg5OC00ZWFjLWFkZDQtNmQzZTdiYmYzZTBkXkEyXkFqcGc@._V1_.jpg,PG,1976,,1976-12-03,960000,117253184,false,120,8.1,655253
tt26548265,https://www.imdb.com/title/tt26548265/,Maharaja,movie,"A barber seeks vengeance after his home is burglarized, cryptically telling police his ""lakshmi"" has been taken, leaving them uncertain if it's a person or object. His quest to recover the elusive ""lakshmi"" unfolds.",https://m.media-amazon.com/images/M/MV5BOTFlMTIxOGItZTk0Zi00MTk2LWJiM2UtMzlhZWYzNjQ4N2Y3XkEyXkFqcGc@._V1_.jpg,"",2024,,2024-06-13,200000000,975543,false,141,8.4,65132
tt0046438,https://www.imdb.com/title/tt0046438/,Tokyo Story,movie,"An old couple visit their children and grandchildren in the city, but receive little attention.",https://m.media-amazon.com/images/M/MV5BODdkNzcxZjItMDU2Yy00Y2JlLWFkYTQtNzIwM2Q4MWU5MTU2XkEyXkFqcGc@._V1_.jpg,Not Rated,1953,,1972-03-13,0,92310,false,137,8.1,73089
tt0118715,https://www.imdb.com/title/tt0118715/,The Big Lebowski,movie,"Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",https://m.media-amazon.com/images/M/MV5BY2E3OWQ5OWYtYTRkMC00NjVjLWIzZDQtNmRmM2ZiYTIyYmYxXkEyXkFqcGc@._V1_.jpg,R,1998,,1998-03-06,15000000,48066943,false,117,8.1,885926
tt1895587,https://www.imdb.com/title/tt1895587/,Spotlight,movie,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_.jpg,R,2015,,2015-11-20,20000000,98690254,false,129,8.1,516215
tt0050976,https://www.imdb.com/title/tt0050976/,The Seventh Seal,movie,"A knight returning to Sweden after the Crusades seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.",https://m.media-amazon.com/images/M/MV5BZDlmYTkzOWUtODQ0MS00MmM4LWE3ZjMtYTEwNGUwMmJkYzIxXkEyXkFqcGc@._V1_.jpg,Not Rated,1957,,1958-10-13,150000,311212,false,96,8.1,206753
tt0088247,https://www.imdb.com/title/tt0088247/,The Terminator,movie,A cyborg assassin from the future attempts to find and kill a young woman who is destined to give birth to a warrior that will lead a resistance to save humankind from extinction.,https://m.media-amazon.com/images/M/MV5BZmE0YzIxM2QtMGNlMi00MjRmLWE3MWMtOWQzMGVjMmU0YTFmXkEyXkFqcGc@._V1_.jpg,R,1984,,1984-10-26,6400000,78371200,false,107,8.1,958399
tt3170832,https://www.imdb.com/title/tt3170832/,Room,movie,"A little boy is held captive in a room with his mother since his birth, so he has never known the world outside.",https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_.jpg,R,2015,,2016-01-22,13000000,35402766,false,118,8.1,465486
tt0325980,https://www.imdb.com/title/tt0325980/,Pirates of the Caribbean: The Curse of the Black Pearl,movie,"Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save Elizabeth Swann, the governor's daughter and his love, from Jack's former pirate allies, who are now undead.",https://m.media-amazon.com/images/M/MV5BNDhlMzEyNzItMTA5Mi00YWRhLThlNTktYTQyMTA0MDIyNDEyXkEyXkFqcGc@._V1_.jpg,PG-13,2003,,2003-07-09,140000000,654264546,false,143,8.1,1256731
tt0113247,https://www.imdb.com/title/tt0113247/,La haine,movie,24 hours in the lives of three young men in the French suburbs the day after a violent riot.,https://m.media-amazon.com/images/M/MV5BMThlMDA3NDYtZGM2Zi00NmJhLThlYWItZjViZTkzZWU1ZWRiXkEyXkFqcGc@._V1_.jpg,Not Rated,1995,,1996-02-23,2590000,755409,false,98,8.1,209346
tt15097216,https://www.imdb.com/title/tt15097216/,Jai Bhim,movie,"When a tribal man is arrested for a case of alleged theft, his wife turns to a human-rights lawyer to help bring justice.",https://m.media-amazon.com/images/M/MV5BZjEyNDIzNmEtMjdkYS00ZDAwLTljOWYtNDRhYTVhYTlmOTk1XkEyXkFqcGc@._V1_.jpg,Approved,2021,,2021-11-02,0,0,false,164,8.7,224286
tt0395169,https://www.imdb.com/title/tt0395169/,Hotel Rwanda,movie,"Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa.",https://m.media-amazon.com/images/M/MV5BY2FmMWRmZmQtN2IzMS00OGVmLWFmNjktMTM0YWQzODcwYTEwXkEyXkFqcGc@._V1_.jpg,PG-13,2004,,2005-02-04,17500000,33882243,false,121,8.1,382164
tt0091763,https://www.imdb.com/title/tt0091763/,Platoon,movie,"Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict.",https://m.media-amazon.com/images/M/MV5BZjE4YjllODAtZGMxZS00Mjg2LThkOWUtZjNkMjQ5YThiNDU4XkEyXkFqcGc@._V1_.jpg,R,1986,,1987-02-06,6000000,138545632,false,120,8.1,453120
tt0381681,https://www.imdb.com/title/tt0381681/,Before Sunset,movie,"Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour.",https://m.media-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_.jpg,R,2004,,2004-07-30,2700000,16505440,false,80,8.1,300041
tt0036868,https://www.imdb.com/title/tt0036868/,The Best Years of Our Lives,movie,"Three World War II veterans, two of them traumatized or disabled, return home to the American midwest to discover that they and their families have been irreparably changed.",https://m.media-amazon.com/images/M/MV5BNTgxMzUyODQtMDJmZC00ZGMyLWI3MzAtZTYwYjBjZjFmMzIxXkEyXkFqcGc@._V1_.jpg,Approved,1946,,1947-05-29,2100000,23667133,false,170,8.1,73727
tt0070047,https://www.imdb.com/title/tt0070047/,The Exorcist,movie,"When a mysterious entity possesses a young girl, her mother seeks the help of two Catholic priests to save her life.",https://m.media-amazon.com/images/M/MV5BZjg3YjE4ZjAtYTdmYS00ZTBkLWE1ZjgtNzAzODUwNzRiYjlmXkEyXkFqcGc@._V1_.jpg,R,1973,,1973-12-26,11000000,430872776,false,122,8.1,474411
tt0019254,https://www.imdb.com/title/tt0019254/,The Passion of Joan of Arc,movie,"In 1431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions.",https://m.media-amazon.com/images/M/MV5BNTE1MDliZjgtYTU2Yy00YjAxLTljYTItNDE2ZGYwYTY1MGQ1XkEyXkFqcGc@._V1_.jpg,Passed,1928,,1928-10-25,0,22731,false,114,8.1,64071
tt0032138,https://www.imdb.com/title/tt0032138/,The Wizard of Oz,movie,"Young Dorothy Gale and her dog Toto are swept away by a tornado from their Kansas farm to the magical Land of Oz and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others' wishes.",https://m.media-amazon.com/images/M/MV5BYWRmY2I0MGItYTQ0OC00NWZmLWIwMDktYjJlNDc0MzVhMmViXkEyXkFqcGc@._V1_.jpg,G,1939,,1939-08-25,2777000,25637669,false,102,8.1,447667
tt0317705,https://www.imdb.com/title/tt0317705/,The Incredibles,movie,"While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.",https://m.media-amazon.com/images/M/MV5BMTY5OTU0OTc2NV5BMl5BanBnXkFtZTcwMzU4MDcyMQ@@._V1_.jpg,PG,2004,,2004-11-05,92000000,631688498,false,115,8.0,847928
tt0059742,https://www.imdb.com/title/tt0059742/,The Sound of Music,movie,A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,https://m.media-amazon.com/images/M/MV5BYWJhYmU4MjQtZDJhYi00ZGVjLTlkNTEtNzkzNGVjOWQ3MjcwXkEyXkFqcGc@._V1_.jpg,G,1965,,1965-04-01,8200000,159484051,false,172,8.1,273783
tt1979320,https://www.imdb.com/title/tt1979320/,Rush,movie,"James Hunt and Niki Lauda, two extremely skilled Formula One racers, have an intense rivalry with each other. However, it is their enmity that pushes them to their limits.",https://m.media-amazon.com/images/M/MV5BMTZhOGQxM2ItNGQyYy00YzE5LWI5MjMtNmMzNGQzNDE1OTUzXkEyXkFqcGc@._V1_.jpg,R,2013,,2013-09-27,38000000,96992516,false,123,8.1,530932
tt1028532,https://www.imdb.com/title/tt1028532/,Hachi: A Dog's Tale,movie,"Professor Wilson discovers a lost Akita puppy on his way home. Despite objections from his wife, Hachi endears himself to the family and grows to be Parker's loyal companion. As their bond grows deeper, a beautiful relationship unfolds.",https://m.media-amazon.com/images/M/MV5BNTU5NjYyYTgtZGQ3My00MzRhLThjNGYtZmVjN2JjYjhkMjhhXkEyXkFqcGc@._V1_.jpg,G,2009,,2010-03-12,16000000,46749646,false,93,8.1,325478
tt0092005,https://www.imdb.com/title/tt0092005/,Stand by Me,movie,A writer recounts a childhood journey with his friends to find the body of a missing boy.,https://m.media-amazon.com/images/M/MV5BNGJkNTUwM2MtZWE2MS00YjNkLWE3MjktNWQwZDQxMDIyZWVmXkEyXkFqcGc@._V1_.jpg,R,1986,,1986-08-22,8000000,53522503,false,89,8.1,460878
tt16492678,https://www.imdb.com/title/tt16492678/,Demon Slayer: Kimetsu no Yaiba - Tsuzumi Mansion Arc,movie,Tanjiro ventures to the south-southeast where he encounters a cowardly young man named Zenitsu Agatsuma. He is a fellow survivor from Final Selection and his sparrow asks Tanjiro to help keep him in line.,https://m.media-amazon.com/images/M/MV5BZjQzYWUzMWYtMWNmMi00ZDYxLTgzYmItN2NjYTY2YWEyMzNlXkEyXkFqcGc@._V1_.jpg,"",2021,,2021-10-07,0,67358,false,87,8.5,30612
tt0074958,https://www.imdb.com/title/tt0074958/,Network,movie,"A television network cynically exploits a deranged former anchor's ravings and revelations about mass media for its own profit, but finds that his message may be difficult to control.",https://m.media-amazon.com/images/M/MV5BY2E4ZGJiNTMtZTAxZC00MmVlLWI1NjYtMGVhMjhkOGEwZDhjXkEyXkFqcGc@._V1_.jpg,R,1976,,1976-11-27,3800000,23701317,false,121,8.1,177821
tt0476735,https://www.imdb.com/title/tt0476735/,My Father and My Son,movie,The family of a left-wing journalist is torn apart after the military coup of Turkey in 1980.,https://m.media-amazon.com/images/M/MV5BZDE3MTBkNmQtNGFjMC00YTcwLWExY2ItN2MyMGZkNWJlMmFmXkEyXkFqcGc@._V1_.jpg,Not Rated,2005,,2005-11-18,0,18612999,false,112,8.2,96591
tt4016934,https://www.imdb.com/title/tt4016934/,The Handmaiden,movie,"In 1930s Korea, a girl is hired as a handmaiden to a Japanese heiress who lives a secluded life on a countryside estate. But the maid has a secret: She is a pickpocket recruited by a swindler to help seduce the Lady and steal her fortune.",https://m.media-amazon.com/images/M/MV5BOTllZDI1OGItOGUxNS00OGZhLWIzMjAtYzllZTY1YTA0ZmYwXkEyXkFqcGc@._V1_.jpg,Not Rated,2016,,2017-09-02,10000000000,37863670,false,145,8.1,185853
tt0129167,https://www.imdb.com/title/tt0129167/,The Iron Giant,movie,A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.,https://m.media-amazon.com/images/M/MV5BODM4ZjZjMGEtYmFiMy00MThjLWIzZjUtMDU0ODg1NTI2MzIwXkEyXkFqcGc@._V1_.jpg,PG,1999,,1999-08-06,70000000,23337631,false,86,8.1,242021
tt0035446,https://www.imdb.com/title/tt0035446/,To Be or Not to Be,movie,"During the German occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",https://m.media-amazon.com/images/M/MV5BN2YwNDE4MjQtZjJlOS00ZjIwLWE3YjgtNmZkYWM3N2JmMWM3XkEyXkFqcGc@._V1_.jpg,Approved,1942,,1942-03-06,0,4578000,false,99,8.1,46325
tt0058946,https://www.imdb.com/title/tt0058946/,The Battle of Algiers,movie,"In the 1950s, fear and violence escalate as the people of Algiers fight for independence from the French government.",https://m.media-amazon.com/images/M/MV5BMTY2Mjk0OGEtYTM3Yy00ZWZiLWFhNjAtNGExMjEzNGVmMDMxXkEyXkFqcGc@._V1_.jpg,Not Rated,1966,,1967-09-20,800000,962002,false,121,8.1,70224
tt0758758,https://www.imdb.com/title/tt0758758/,Into the Wild,movie,"After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness.",https://m.media-amazon.com/images/M/MV5BNTgwZTJhNWMtNzVjMy00YzQzLWI4MTAtYmJhOGQ5ZmQ3MDM0XkEyXkFqcGc@._V1_.jpg,R,2007,,2007-10-19,15000000,56676733,false,148,8.1,676035
tt0032551,https://www.imdb.com/title/tt0032551/,The Grapes of Wrath,movie,"An Oklahoma family, driven off their farm by the poverty and hopelessness of the Dust Bowl, joins the westward migration to California, suffering the misfortunes of the homeless in the Great Depression.",https://m.media-amazon.com/images/M/MV5BZDgzZjk3OGYtNWI2Ny00MDg3LTgwYWEtNjI1ODAxNjA3ZmFlXkEyXkFqcGc@._V1_.jpg,Approved,1940,,1940-03-15,800000,7304,false,129,8.1,103550
tt0107048,https://www.imdb.com/title/tt0107048/,Groundhog Day,movie,"A narcissistic, self-centered weatherman finds himself in a time loop on Groundhog Day.",https://m.media-amazon.com/images/M/MV5BOWE3MjQ3ZDAtNDQ2MC00YjBjLTk0ZWYtNjQ0YzQ4YWE3YTEyXkEyXkFqcGc@._V1_.jpg,PG,1993,,1993-02-12,14600000,71108778,false,101,8.0,712280
tt5323662,https://www.imdb.com/title/tt5323662/,A Silent Voice: The Movie,movie,"A deaf girl, Shoko, is bullied by the popular Shoya. As Shoya continues to bully Shoko, the class turns its back on him. Shoko transfers and Shoya grows up as an outcast. Alone and depressed, the regretful Shoya finds Shoko to make amends.",https://m.media-amazon.com/images/M/MV5BOTFiNzRiOWEtYTQwNy00NmRiLWE0ZWYtNTE0YjExZjFmZjkwXkEyXkFqcGc@._V1_.jpg,Not Rated,2016,,2016-09-17,0,30504476,false,130,8.1,116834
tt1454029,https://www.imdb.com/title/tt1454029/,The Help,movie,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.",https://m.media-amazon.com/images/M/MV5BMTM5OTMyMjIxOV5BMl5BanBnXkFtZTcwNzU4MjIwNQ@@._V1_.jpg,PG-13,2011,,2011-08-10,25000000,221802186,false,146,8.1,509794
tt0245712,https://www.imdb.com/title/tt0245712/,Amores Perros,movie,"An amateur dog fighter, a supermodel, and a derelict assassin, all separately struggling to find love, find their lives transformed by a devastating car wreck in Mexico City.",https://m.media-amazon.com/images/M/MV5BMmUzNDI1MDYtNmIxNC00NjczLTk0ZDEtYWFkZDcxMWVhYTEwXkEyXkFqcGc@._V1_.jpg,R,2000,,2001-04-13,2000000,20908467,false,154,8.0,261026
tt0032976,https://www.imdb.com/title/tt0032976/,Rebecca,movie,A self-conscious woman juggles adjusting to her new role as an aristocrat's wife and avoiding being intimidated by his first wife's spectral presence.,https://m.media-amazon.com/images/M/MV5BYTI0MjUyODAtZTBkNC00MmIwLWFlNmYtMWE3ZmJlOWJjM2QyXkEyXkFqcGc@._V1_.jpg,Approved,1940,,1940-04-12,1288000,113328,false,130,8.1,153257
tt1954470,https://www.imdb.com/title/tt1954470/,Gangs of Wasseypur,movie,"A clash between Sultan and Shahid Khan leads to the expulsion of Khan from Wasseypur, and ignites a deadly blood feud spanning three generations.",https://m.media-amazon.com/images/M/MV5BMTc5NjY4MjUwNF5BMl5BanBnXkFtZTgwODM3NzM5MzE@._V1_.jpg,Not Rated,2012,,2012-06-22,184000000,4384642,false,321,8.2,106973
